x,y,class
-0.5157191139581725,0.36700599101359815,B
0.9707135507831077,-0.08246033406957694,A
-0.2066856462299315,0.8024142868009805,B
-0.5006062919483104,0.43858961044392564,B
-0.5057689048619809,0.19885648099408137,B
-0.6181055587422455,0.3872579079956615,B
-0.8146489518054694,-0.4599204645532696,B
0.3150084111179335,0.17843391175166956,A
-0.14850505752031706,0.4018412019399164,A
0.893879958888131,-0.41672555497026686,A
0.5940646766689873,0.18595857432587073,B
-0.36857899165541874,0.7425393216827877,B
0.40270016191023655,-0.9751914073839808,A
0.6005723562035002,-0.5591841301346148,A
-0.07307444102822017,0.8756465911755612,B
-0.6758072854957914,-0.9514293991128037,A
0.852175830752163,-0.706676832886403,A
0.08704753162335994,0.6944272864687162,B
-0.558598464488746,0.45701924553962003,B
0.19221598352269903,0.5427662528259386,B
0.6823081991847436,-0.9021943871326676,A
0.5762992594422118,-0.9807570594147043,A
-0.8191347511986888,0.904030594076015,B
0.3606041421693744,-0.8042972633085705,A
0.14506704693176675,-0.6008304393798708,A
-0.15291687832841563,0.6334362247282059,B
-0.5587983274785626,0.15225877085174985,B
0.36611224498336215,-0.06094445614972961,A
0.7968469939602939,0.4776681176752994,A
-0.15073957904906027,-0.8933682236202771,A
0.527888826516317,-0.3120025600275567,A
-0.06859978025680871,-0.7115694646130416,A
-0.542719860253949,-0.25860708017785666,A
-0.025564510752891626,0.5705641672486284,B
0.12129667679169963,0.457294413752469,B
0.7917026418272852,-0.7377741353072439,A
0.7467742185355947,0.4142095400420326,A
-0.7919964247477548,0.9481442097968741,B
0.966065302947748,-0.8555676914830895,A
-0.7407911500034055,0.38138607623266363,B
0.8782252462858858,-0.9542925978511867,A
-0.10287530013269303,0.9989094763818535,B
0.1502585129852378,0.06900187477880079,A
0.949421622777001,-0.5007802296408879,A
0.8848165850097873,0.0998680745047275,A
0.9904799627413782,-0.104715459480499,A
-0.8456648620763905,0.3584430283139855,B
-0.9109265767193624,0.7706737289707265,B
-0.5455150339788355,0.35269725579925004,B
0.9341666252884049,0.16568429514794974,A
0.8209647693773799,0.3278335305543593,A
0.6609535606193199,0.5776511697039027,A
-0.3020347875956586,-0.4572708841531138,A
0.10331536430906055,-0.9934649111257279,A
0.3353119375745428,-0.9719058567230314,A
-0.3434455460071214,0.9580745450076315,B
0.4034485723895954,-0.15937250283670162,A
-0.7727403554779404,-0.3112620293625081,B
0.015750352382952217,-0.6047065059133115,A
-0.14770036222967778,-0.03440166269262092,B
0.4082027448041583,-0.8021264846076609,A
-0.7995286391811013,0.46377160037135673,B
0.6527122705700765,0.5606558672663802,A
-0.4463688919211129,-0.6251071011718531,B
-0.5278587576626403,0.3286510852436061,B
-0.5862177352134829,0.9970839327245364,B
-0.07906838077243276,0.959030873134684,B
0.6633779830058352,0.7601996085350363,B
0.1671117624333047,0.5736273870275099,B
0.031510885843640604,-0.6034259397757589,A
0.673498371198146,-0.7544537008853198,A
-0.7779825449343218,0.9288743703613976,B
-0.35183945769735686,0.7853399254367301,B
-0.25514594612160446,0.9327129215898521,B
-0.07231225149284855,0.640244890054459,B
0.3437156088943868,0.40124933967317844,B
0.68125737057934,-0.6441981032972915,A
-0.10279308414359405,-0.6903246801619001,A
-0.3978949344748889,0.050414855777504944,B
-0.6511572526753849,0.5601832028726763,B
-0.2292710827488063,0.12988553416623203,B
0.6161348284521458,-0.7713200576740012,A
-0.6049340021355492,-0.9806967433232182,A
0.9781325851231343,0.827387688353136,B
-0.6444461095589579,0.3551979692499261,B
-0.08017068154585257,0.9680981775359236,B
-0.7340497678402608,-0.44624796631024083,B
0.16912003441088508,-0.6105339224712408,A
0.46032872700312366,0.8165572969849887,A
-0.25815201279827193,-0.735159738964516,A
0.8762523272823995,-0.4230175407635358,A
0.7331451891691767,0.4718289619029708,A
0.12321193989423973,0.7929754210516247,B
-0.3087403139859771,0.08355613283715432,B
0.29737309627342745,0.5016897320940573,B
0.6636765358048904,0.11672679151857182,B
-0.5284720693825478,0.5042591788228484,B
-0.6914356796960471,0.9581701577676565,B
0.10072546582202982,0.8208592113245166,B
0.02091858103491458,0.6632803788535393,B
0.6224581072926174,-0.15672605579131474,A
0.921296188816528,-0.7428778595246492,A
0.6248259040710692,-0.6718248843928698,A
-0.0869307433239662,0.6741270909302282,B
-0.9488975763951641,0.36180223651960824,B
-0.8608496820987658,0.7913205849723948,B
-0.5249446833975654,-0.08179754754714597,A
-0.07276310983153209,-0.5738756117462745,A
-0.37596468619191187,0.9583049779627809,B
-0.7034413685328741,0.5797759714614432,B
-0.07093730637840676,-0.9877409594832645,A
-0.5259659051589792,-0.9754341653288695,A
-0.3854517890093883,0.26600312091119965,B
-0.3970863531131079,0.9952337420511913,B
0.9825115550969965,-0.3878620292643306,A
-0.2464397707356575,0.3769053156927468,B
0.23567264973037363,0.4863927543687109,B
-0.8726374190452308,-0.5892459862326693,B
-0.015168784443248758,-0.8570890142487709,A
0.9750286030855697,-0.541743599913952,A
0.25880525869785775,0.04511179804006722,A
-0.07950672742400913,-0.5763254506580754,A
0.8849946330542325,0.4505262103886031,A
-0.9555284149479265,-0.14109830367195395,B
0.5357022674427135,-0.4574099282527126,A
-0.06289639693496307,0.8947107088800056,B
-0.591975112599538,0.5996280231817098,B
0.538604952180523,-0.5901098527351677,A
-0.13643924719190623,-0.49913507515374184,A
0.5746499057460107,-0.8503299837513569,A
-0.030180428333448653,0.9364084329999057,B
-0.3654320277349073,0.1923023543154203,B
0.24238375629758052,0.15512235780212025,A
0.40834955018005586,-0.8428813208353718,A
0.9725391270383779,-0.5567543626716004,A
0.07265388960705313,0.47882290510454995,B
0.08020548599308615,-0.7427656208207034,A
-0.12830224392167475,-0.7680715007507878,A
-0.5548601895032497,-0.6458210625296127,B
0.3257379562728508,-0.8455049226425044,A
0.9930606626787216,0.7947114892544588,B
-0.2447605039722704,-0.5181192903359437,A
-0.020523054552894052,0.9207302449323121,B
-0.7697971929726755,-0.4719589143330073,B
0.054878591249207624,-0.6110560290695152,A
0.7879476193964066,0.7511564562536268,B
-0.9839811303823434,-0.0613877310191312,B
-0.46934800601758747,0.13696281650456865,B
-0.7757030905845269,0.3392193683243146,B
0.8692076280799568,0.394972922859895,A
0.624264728332042,-0.475652649648523,A
-0.9627682543882472,-0.05485751049392672,B
0.8627921869234098,-0.6884460887688315,A
0.24742882790692688,-0.23523819927034295,A
-0.7478903539713238,0.974118259850742,B
0.29902143350618027,-0.8691443527316882,A
0.7213021947408638,0.4536479770791502,A
0.10966530136048763,0.7022809019028224,B
0.8408351065737274,0.38695511449924697,A
-0.9289431058573826,-0.1344527061489509,B
-0.7610935789955924,-0.4490998229365629,B
-0.15317855000084582,-0.037915800079191694,B
0.41685526099577813,-0.025149573336619328,A
0.0982142736111426,-0.8381084530007717,A
-0.7366121714355388,0.26078335588313173,B
0.32662797621193934,0.3747008623184214,B
-0.2108972573245299,0.9673581447305232,B
0.632757459235512,-0.6979440388021712,A
0.22403228516662765,0.5907614164754506,B
0.37260132689169745,-0.46943009156855264,A
0.7566159120092162,-0.7475191333736694,A
-0.5508296185500688,-0.9436928784898452,A
0.8875055783109291,0.421535688984114,A
0.7936460488171908,0.38198079724111056,A
-0.9305873308089554,0.14471600455975206,B
-0.2907047456676868,0.7381466803249396,B
-0.46946410906070607,0.057917759711890116,B
-0.060405048975007355,-0.19889554539166548,B
0.7946086248852628,-0.705408797204476,A
-0.9787404858713774,0.8863596783154075,B
0.884370091833375,-0.32458766859118765,A
-0.8709256540981913,0.1604727151695716,B
0.3265752188943158,0.3847392419631533,B
-0.2753481275175193,-0.38510033956422474,A
0.1761762979841604,-0.7206873709157301,A
0.2151408704302083,0.45676041877946427,B
-0.7327509182022607,-0.2620072857425516,B
-0.8012246128893836,-0.20602016786050292,B
-0.5795299589025603,-0.23162263878555314,A
-0.8844902985558807,0.4920911097032381,B
-0.04752863127263672,0.7024087945389952,B
0.7450893666562353,0.5627678204912976,A
0.8053940389806041,-0.397072299397714,A
0.03745800010988551,0.6965451418987864,B
-0.07448693404560164,-0.5596243546258555,A
0.5009487963778151,-0.9470211630917343,A
-0.8866030143753383,-0.24910891282482928,B
0.9173152991195737,-0.22259682170049971,A
-0.8686312540807876,0.8519629523350121,B
-0.6684190819047228,-0.5433529717267122,B
-0.3056887711890388,-0.04893580485043354,B
-0.7306785191361265,-0.950683743654394,A
0.820919114462275,0.3927385662965511,A
0.888157218309018,0.5281725700127979,A
-0.5908294120966808,0.16817009256552012,B
-0.1512130544403258,0.7759431713037541,B
0.8301255587813392,0.8341486727521055,B
-0.34509138999036715,0.32707119185865674,B
0.5923743127720961,-0.5949446221071568,A
0.16364557466017673,-0.6269061999866354,A
-0.7094143102561773,0.9610588441541319,B
-0.9639208340470348,-0.18779637402166863,B
0.8535450445537521,-0.48513643043822885,A
0.23440544776579353,-0.7325570373844331,A
0.3376516734422373,-0.9426276188693659,A
-0.09644485897861564,-0.7385797887801422,A
0.6744521882949898,-0.33571426076668004,A
0.49985015250204806,-0.46051831595303544,A
0.4376876497294971,-0.18843834230584106,A
0.11929400375952588,-0.4646727354205658,A
0.6477008341214753,0.48948537750132937,A
-0.6034002872085885,-0.5690083451784499,B
0.7027346357297787,0.960621536685789,B
0.021288244787030782,0.957506920800782,B
0.22049042865389898,-0.986627285975464,A
0.8036593250745506,0.4162810125360442,A
-0.9879432673658886,-0.49463524283560173,B
-0.1248537509102041,0.6814246119547307,B
0.17715500509995571,0.682537086252982,B
0.6088886897043341,-0.9463118553388983,A
-0.22398630653618254,-0.007484907492664686,B
-0.47278774598473017,0.12281100388539429,B
-0.5062986166615058,-0.7525453080483592,B
-0.348073592001882,0.14617004317450846,B
-0.7492127551365628,-0.5252634646619508,B
-0.5648475908883465,-0.9753189849066065,A
-0.8047254997019093,0.38010894967307607,B
0.7547695560405412,-0.8112339724069609,A
0.09619178892599085,-0.24850342955276067,B
0.8908397769717722,0.08286261434744163,A
-0.6490570090303641,0.34358202845561997,B
0.5425621194579385,-0.3150924152976082,A
0.8571360380356715,-0.7436574366106651,A
-0.7046862260822981,0.5891867170310358,B
0.7753264683625816,0.11086384911861491,A
0.4513329504136184,-0.29714641034949246,A
0.15357153285470423,0.5638242500177416,B
0.7097046480824822,0.3248418346359452,A
-0.24019140495496383,0.9008205531161677,B
-0.1986877611455559,-0.5216514395733524,A
0.3878371469056767,-0.21781582314613185,A
-0.4199949775932648,0.2579180530950456,B
-0.03984267797754052,-0.8252101966454274,A
0.23008265394336797,0.07890113821331028,A
-0.9833455483335373,-0.6521020924471745,A
0.9890772777566263,-0.8515505676794891,A
-0.8947710331162623,0.6515393290906958,B
0.7719487682271745,0.002881445097744257,A
0.0995845137543474,-0.4868250291065664,A
0.2659214580531659,0.32613957100445456,B
0.5705645593655614,-0.6675481722223903,A
0.809264000806456,0.31241989463287384,A
-0.2933327600522952,0.06942258001082502,B
0.48060898148463765,-0.9839268804272712,A
0.3395274436306337,-0.8081995623039423,A
-0.8497792423671078,0.5893499685682034,B
-0.005729082013095566,0.31513332652070697,A
-0.9287349185357127,-0.21083832116673884,B
0.736297456677883,-0.6127882240428257,A
0.031945963809551496,-0.6954115137004925,A
0.2901676615031095,-0.08696775578389931,A
0.5903255877224792,0.9386574833375837,B
-0.2865000996690771,-0.47510053317701983,A
-0.4438716664514234,0.10928920104067168,B
-0.6965421510318677,-0.25652981611416953,B
0.9937898996347304,-0.08701875972677034,A
-0.8330409589850666,0.40207191148375937,B
-0.8168027548753246,-0.8423147753244266,A
0.16961658026262666,0.10736729684604078,A
-0.16593277279412677,-0.825462341813005,A
0.4530735102192694,0.8387177243542074,A
-0.5778802920684457,0.5647947207173756,B
0.2073084644097985,0.5477524278364859,B
-0.45795108691919667,-0.9934526829420314,A
-0.35716989969107,0.8203850671813032,B
-0.12881550758429575,0.9631636801592791,B
0.8934361189875414,-0.8505948638526301,A
-0.667332007338872,0.2977692276341854,B
-0.7526314970827963,0.8315168048943087,B
-0.10255695741262842,0.9019152279441851,B
-0.16900238473527504,0.9882875133626657,B
-0.42269462449818457,0.031246276450481766,B
-0.3015425594909837,0.638632956832835,B
-0.5386132669227665,0.6100126128451783,B
-0.0751271855042416,-0.3910414479045567,A
-0.09652390407590881,-0.8367035829653424,A
-0.7171020090234921,0.7429260993603051,B
-0.12983085973850997,-0.7098770826065056,A
0.5572505348863694,0.4573810759048137,A
-0.015882277575705275,-0.8838704879431749,A
0.9794892931645166,-0.6721725939174512,A
0.9861880372049475,-0.8202941240270272,A
0.03901070778972851,0.33902823862249043,A
-0.9030702329353598,-0.5799996864707097,A
-0.6588166445655685,0.6158169945040352,B
0.616174855775158,0.538572404652354,A
0.645169942868721,0.5529945688898461,A
-0.8841101639460875,0.7822265966769638,B
0.7285751477746791,0.3958831219197969,A
-0.8304939732338094,0.8006336848550661,B
-0.08805043066021363,-0.7759656433431874,A
0.27220457720317925,-0.8047409263899598,A
-0.2666761197255523,-0.5046375908761238,A
-0.7774650030373046,0.6502824507990952,B
-0.15287517665599215,-0.752960943804761,A
0.14440623604286,0.8625112410166412,B
0.5824602508546755,-0.9475270003479389,A
-0.13345646335631864,-0.011181680344723322,B
-0.42013960878446927,0.20913951815533513,B
-0.05976437176734291,0.5805720638559024,B
0.8942746954052996,-0.9204040314842034,A
-0.33926467181888853,0.9302748456000528,B
0.5089488902204705,-0.18961730457470738,A
-0.008417254438508256,-0.5446720666692489,A
-0.4663952883607841,0.2703621093276008,B
-0.7141952179314032,-0.2831599444268378,B
0.603305028786223,-0.791214256572051,A
-0.2371874709746856,0.9665435436133948,B
-0.46318675085804845,0.5389926149881806,B
-0.8598452680395571,-0.06926637180308523,B
0.32063588467288834,0.01966986018045564,A
0.04809806190778601,0.5330875846794462,B
-0.8366661951350398,-0.1737884744509127,B
-0.921069600732774,0.8677786682034746,B
0.45916595999006976,-0.37376015868500806,A
0.691842887111278,-0.29090560729392845,A
-0.20528633562723866,0.8808752455666702,B
-0.8543850624847239,0.989809647125909,B
0.5168508385409233,-0.9876485946647529,A
0.3659407916036199,0.38157391946812047,B
0.05399715642559753,-0.7434789430608602,A
0.5836404953096989,-0.659281823237529,A
0.21612608923409832,0.09789264644666583,A
0.15597086074419828,0.039333395962050335,A
-0.43198935494035035,0.1889431885859183,B
0.5950444743344877,0.733192777288006,A
-0.649271342547927,0.8374803030893676,B
-0.9540525673146992,-0.626218440468645,A
-0.6282692913462551,-0.1184145991415981,A
-0.8374402878623932,0.7303578666582358,B
0.5156316385440747,-0.8509178621530938,A
0.12038022386387748,-0.8486696781307158,A
0.3088549448935626,-0.11738696546158248,A
0.6091382428407284,-0.7158926061469675,A
0.099801002688085,0.812337404034658,B
-0.2618678090255326,-0.026773977744863186,B
-0.7174996062580034,0.9038220560793947,B
-0.6271153425734355,0.6015616468344047,B
-0.034570160570932804,-0.7199773479835584,A
0.07026360024093094,-0.9959395521407883,A
0.29835171349789724,0.46942746575568417,B
0.2463779439837845,-0.8010492832703461,A
-0.7652828644435533,0.9841863599383913,B
-0.7817323200825612,-0.912085952511151,A
-0.051202126222699575,-0.882385807252462,A
0.7229884275880561,-0.40247669528112906,A
0.9241424079725895,-0.400088070386251,A
0.1814220840813724,-0.3612032157407113,B
-0.45333811895949067,0.25345006601367803,B
-0.6677237507712518,0.8781685772602064,B
-0.9221235063873912,0.5492747443458301,B
-0.08240148789575395,-0.7471005963994377,A
-0.8353062944698827,0.482671327585907,B
-0.37033845531044357,0.9306063687591725,B
-0.7356648778805914,-0.927282568053481,A
0.9017731798474917,-0.7199540483495938,A
0.6619816882077165,-0.6125677966836582,A
-0.9161632314384267,-0.1420934045947309,B
-0.7735827725272691,-0.23908356742227177,B
-0.7331801522442077,0.812460399075325,B
0.6224295435831282,-0.14039926822562582,A
-0.4226960183076357,0.7942562874854731,B
-0.8532145183903032,-0.25133126049979787,B
0.7412491904692072,-0.9077802400161735,A
-0.6638577283586469,-0.564918373839921,B
0.4132602964904756,-0.17064984671605565,A
0.38155456512798175,-0.3036559519186019,A
0.026637627179338035,0.7441607488113109,B
0.23145557106999765,-0.018115348943120387,A
-0.3885062261094392,0.19639743958132597,B
-0.84565867241656,0.8178522388198787,B
0.6926714441036196,0.5579268021904721,A
0.7576104597546064,-0.9948948312064241,A
0.04560035240788312,0.9386745370061625,B
-0.735428081409861,-0.4794313322664845,B
-0.8926324315585572,-0.43181009282278315,B
-0.23701074265343433,0.9375053640014074,B
0.9987117094928841,-0.6804832484597204,A
0.2901026671114388,0.3912578842880907,B
0.40718055201886766,0.5509550463411838,B
0.2782730082094123,-0.7857286423944664,A
0.2339103115285715,0.6320969259694365,B
0.6352279484567218,-0.43682738208569916,A
0.599911688548024,0.5272772287048129,A
-0.25853509406546593,0.6356505681239522,B
-0.7427016933174568,0.8435119616288194,B
0.5860483055817279,-0.3270712671286457,A
-0.3377628851053086,-0.6887012576435175,B
0.5453299840006236,0.7674809876458315,A
0.29694082765838753,0.4300284761931393,B
0.20503222540356356,-0.8558864332811259,A
-0.22645953398545662,0.7900065170293596,B
0.9212715062390965,-0.8486391140922837,A
-0.22226649779725047,-0.6036275996042655,A
0.3104259617570888,-0.1065539178541621,A
0.23615913960747806,-0.7856637072718012,A
0.9201285706353564,0.35624114919014166,A
-0.9488680001734938,0.8453315843124652,B
-0.012005018747432674,0.9730129333945802,B
0.5300559325145056,-0.8113454465407329,A
0.016417910060343533,0.8990672277545018,B
0.7373040340558005,-0.8016153427754444,A
-0.7060013875384887,0.8175317061100527,B
-0.958817376540155,0.8432964773047289,B
-0.6143895037069931,0.29955486250650193,B
-0.9448781835764615,-0.3453095779226138,B
0.8027689959488157,-0.5541985458384912,A
0.6090885151571139,-0.25267585691986183,A
-0.8766358128552072,0.3305062436474472,B
0.6194938963877884,-0.2580778731526973,A
0.27751605509069605,-0.2535441705734226,A
-0.05540470274519288,-0.7299185215198282,A
-0.9834242842441838,0.9204047988219123,B
0.5832355585966461,0.9714318427757153,B
0.5666462972513162,-0.2163971296029355,A
-0.921194122938155,0.6191473485820407,B
-0.23546275970116384,0.06556958690131046,B
-0.7914732592099116,0.8486612824801407,B
0.31114347925503366,0.48205587230362595,B
0.7090491407817702,-0.47337278733040533,A
-0.5066967562074194,0.7860732815886364,B
-0.6494005667610949,0.33409840966786303,B
-0.011910629892375872,-0.5248648045366038,A
-0.8197533813240427,0.38560471366788995,B
-0.5687598638695638,0.6648512623618028,B
-0.4190243903312531,0.435472639603758,B
-0.15539784038293605,-0.6468286000654228,A
0.8467707582142661,-0.6602127239733118,A
0.3743615887026659,-0.9288944005177953,A
0.5364617730799429,-0.20531089468125358,A
0.10674355669825585,-0.5376443816227142,A
0.1549670433263137,-0.1973915252243866,A
0.5966092462204446,-0.2976775485564216,A
-0.4761130444165479,0.4534158776771234,B
-0.4275203760909536,0.9937773672497927,B
-0.24427978393287242,0.4384838379885037,B
-0.4403906920491857,-0.885366422830257,A
0.1519127316789916,0.03686294329006061,A
-0.8173482322303703,0.6341228186224173,B
0.811158418011868,0.46980497178507363,A
0.30272288268279024,0.5096489036517146,B
0.04695318919537525,-0.9818295893665517,A
-0.0995359480318028,-0.6188465951231549,A
-0.8029192718135559,-0.2106269422091111,B
0.05081973416304745,0.8194120696463922,B
-0.9546668194361639,0.6338139125158797,B
0.654492526780124,-0.06736470797390731,A
-0.2878206832514742,-0.9020370703986059,B
0.9787383686914987,-0.5442626274873951,A
-0.5510240189131915,0.8981892147281553,B
0.30895137260241623,-0.0657933048740272,A
-0.8189513768462631,0.3594888516518562,B
-0.008193674956053304,-0.15827426495362376,B
-0.6045730124024199,-0.9417362545116645,A
-0.9274995647713554,0.8327156815490965,B
0.46187727992566574,-0.3044404572224432,A
-0.7886107341625602,0.8472802534022618,B
0.5388022992010469,-0.33835255239688,A
-0.9426418928678977,0.7180732539292308,B
0.7649685201171833,-0.7850247034257317,A
-0.2473868133851476,0.9176110465653463,B
0.8045459222285586,-0.862915760079119,A
-0.6798725841350564,0.8276835967667198,B
-0.6723714839540786,0.2800922575446436,B
-0.3398091741987904,0.04994883247589167,B
0.1703992669958093,0.437807949064542,B
-0.011826412586517062,-0.785700685204469,A
-0.31944168759465985,-0.0721205181886616,B
0.1505139307897478,-0.8738308004290503,A
-0.4741208274247997,0.5374822530372898,B
0.11276631204523199,-0.5151971258515883,A
0.5119219865370735,-0.09447869363200961,A
-0.6336595011931514,0.8509711003415653,B
0.7467938533693723,-0.3947374097590538,A
0.9489311352054607,-0.9832616401680035,A
0.5239203852861969,-0.5686615029569857,A
0.8307953321317275,-0.5101314760434564,A
-0.5402955919668486,0.5033773014573291,B
0.7602109733205615,0.6750748013438492,A
0.9456184571205939,-0.8621179350540592,A
0.6176708696875809,-0.8971824735685704,A
0.5128181556355051,0.9844564142238634,B
0.5525367128108994,-0.5388521259085742,A
0.6205441145224332,-0.46540665067675946,A
-0.6640009548744158,0.7529459495382158,B
0.6665225188727457,-0.5033697241108631,A
-0.8428130479261893,-0.4549531291840067,B
-0.24731176499447338,0.644340247957791,B
0.13000765790619345,-0.7762894872147994,A
0.13763874291924594,-0.11975487781459546,A
-0.2682396538771065,0.10923116483027219,B
0.2329096284532727,0.7535267324521513,B
0.9720785979735947,0.09778624771541682,A
-0.9083938115782105,0.8062980711467825,B
-0.7272333214813737,0.5145755518363685,B
-0.8614916138337179,-0.045262792942767305,B
-0.9198924649371005,-0.21600963872171589,B
-0.5407708424648355,0.22525755929506697,B
0.9477071660292853,-0.9870538558756041,A
0.9824895811131265,-0.056024694035723396,A
-0.3500376818991497,0.8511744848981384,B
-0.7668069106200478,0.66099275921039,B
-0.9364731312887844,0.8446458982218582,B
0.6217240873278471,-0.1429832536415195,A
0.35093794520950183,-0.4030712730561456,A
-0.08124151739195327,0.8913444348210844,B
-0.8881023898282023,0.3274122395469954,B
0.6268976235192714,-0.46536062631818553,A
-0.6112571663892762,0.650228422161299,B
-0.8011968493114716,0.07796909457353418,B
0.5078400728198721,0.18411859273876063,B
0.1270457881270904,-0.7943258438108658,A
-0.62042318331954,-0.9982262936148365,A
-0.4125778398614213,0.41499769631662636,B
-0.17698810090496006,-0.8673639276049743,A
-0.1695713108846167,-0.4298217055966212,A
0.41365449563532564,-0.40154829767302125,A
0.9051079632958581,0.2687952906853128,A
0.3173346909456963,-0.2536594398991941,A
0.606016900911389,-0.6496303170885406,A
0.6439965064468209,-0.6545782112361109,A
-0.5746968579530822,-0.9914146618748472,A
-0.05985601844306868,-0.6256117807068128,A
0.6696398255706124,-0.09245711279919498,A
0.5435414538373777,0.6813074499720432,A
-0.7137191445820535,-0.5973806246695726,B
-0.020386131295883278,0.9063814142355956,B
0.8320182907713555,0.21604417259979936,A
0.45811302832278,0.3880366839622833,B
-0.9304465570422065,0.8968807190594745,B
0.1452024459875139,0.581814798587105,B
-0.6301746476344894,-0.05838325176400047,A
-0.6452906681950266,0.8172107022116313,B
0.027778158437079682,-0.15588789524441327,B
0.3619269028999149,-0.3024052316766955,A
0.8532565161191973,-0.5061993597991246,A
-0.8714849361924858,-0.09721959472835953,B
-0.3581026051680768,0.14706274306047204,B
0.397793847933628,-0.21367712774581857,A
-0.09113183021878254,0.06790242188110576,B
0.8664853157194334,-0.4618910355163128,A
0.06288737985500208,0.7517242039375716,B
-0.49349723944727525,0.3222780629144518,B
0.37482724157299346,-0.3087283287588828,A
-0.5154875608188149,-0.512898553296182,B
-0.6897126190643347,0.825338271831786,B
0.35875401076503516,0.37316162154449434,B
-0.8469075009893672,0.7036713715454956,B
0.04554438764923348,0.5912731193875878,B
0.0015421601220880871,-0.7886034637848708,A
